MPS Current Set,Current B,Target B,Target MPS Set
201278.839506173,-0.767775,-0.297225,75933.9506172841
201278.839506173,-0.767775,-0.23852,60599.0617283953
201278.839506173,-0.767775,-0.17998,45338.2222222221
201278.839506173,-0.767775,-0.121525,30151.4320987653
201278.839506173,-0.767775,-0.06332,15038.6913580246
201278.839506173,-0.767775,-0.00577,0
201278.839506173,-0.767775,0.051905,-14964.6419753086
201278.839506173,-0.767775,0.109225,-29855.2345679011
201278.839506173,-0.767775,0.16629,-44671.7777777776
201278.839506173,-0.767775,0.22298,-59414.2716049385
201278.839506173,-0.767775,0.27935,-74082.7160493828
201278.839506173,-0.767775,0.33527,-88677.1111111112
201278.839506173,-0.767775,0.391,-103197.456790123
201278.839506173,-0.767775,0.44625,-117643.75308642
201278.839506173,-0.767775,0.50107,-132016
201278.839506173,-0.767775,0.555535,-146314.197530864
201278.839506173,-0.767775,0.609715,-160538.345679012
201278.839506173,-0.767775,0.66341,-174688.444444445
201278.839506173,-0.767775,0.716595,-188764.493827161
201278.839506173,-0.767775,0.769415,-202766.493827161
201278.839506173,-0.767775,0.82172,-216694.444444444
185351.555555556,-0.70987,-0.651305,169498.320987654
185351.555555556,-0.70987,-0.59238,153719.135802469
185351.555555556,-0.70987,-0.53326,138014
185351.555555556,-0.70987,-0.47421,122382.913580247
185351.555555556,-0.70987,-0.41509,106825.87654321
185351.555555556,-0.70987,-0.356125,91342.888888889
185351.555555556,-0.70987,-0.297225,75933.9506172841
185351.555555556,-0.70987,-0.23852,60599.0617283953
185351.555555556,-0.70987,-0.17998,45338.2222222221
185351.555555556,-0.70987,-0.121525,30151.4320987653
185351.555555556,-0.70987,-0.06332,15038.6913580246
185351.555555556,-0.70987,-0.00577,0
185351.555555556,-0.70987,0.051905,-14964.6419753086
185351.555555556,-0.70987,0.109225,-29855.2345679011
185351.555555556,-0.70987,0.16629,-44671.7777777776
185351.555555556,-0.70987,0.22298,-59414.2716049385
185351.555555556,-0.70987,0.27935,-74082.7160493828
185351.555555556,-0.70987,0.33527,-88677.1111111112
185351.555555556,-0.70987,0.391,-103197.456790123
185351.555555556,-0.70987,0.44625,-117643.75308642
185351.555555556,-0.70987,0.50107,-132016
185351.555555556,-0.70987,0.555535,-146314.197530864
185351.555555556,-0.70987,0.609715,-160538.345679012
185351.555555556,-0.70987,0.66341,-174688.444444445
185351.555555556,-0.70987,0.716595,-188764.493827161
185351.555555556,-0.70987,0.769415,-202766.493827161
185351.555555556,-0.70987,0.82172,-216694.444444444
169498.320987654,-0.651305,-0.59238,153719.135802469
169498.320987654,-0.651305,-0.53326,138014
169498.320987654,-0.651305,-0.47421,122382.913580247
169498.320987654,-0.651305,-0.41509,106825.87654321
169498.320987654,-0.651305,-0.356125,91342.888888889
169498.320987654,-0.651305,-0.297225,75933.9506172841
169498.320987654,-0.651305,-0.23852,60599.0617283953
169498.320987654,-0.651305,-0.17998,45338.2222222221
169498.320987654,-0.651305,-0.121525,30151.4320987653
169498.320987654,-0.651305,-0.06332,15038.6913580246
169498.320987654,-0.651305,-0.00577,0
169498.320987654,-0.651305,0.051905,-14964.6419753086
169498.320987654,-0.651305,0.109225,-29855.2345679011
169498.320987654,-0.651305,0.16629,-44671.7777777776
169498.320987654,-0.651305,0.22298,-59414.2716049385
169498.320987654,-0.651305,0.27935,-74082.7160493828
169498.320987654,-0.651305,0.33527,-88677.1111111112
169498.320987654,-0.651305,0.391,-103197.456790123
169498.320987654,-0.651305,0.44625,-117643.75308642
169498.320987654,-0.651305,0.50107,-132016
169498.320987654,-0.651305,0.555535,-146314.197530864
169498.320987654,-0.651305,0.609715,-160538.345679012
169498.320987654,-0.651305,0.66341,-174688.444444445
169498.320987654,-0.651305,0.716595,-188764.493827161
169498.320987654,-0.651305,0.769415,-202766.493827161
169498.320987654,-0.651305,0.82172,-216694.444444444
153719.135802469,-0.59238,-0.53326,138014
153719.135802469,-0.59238,-0.47421,122382.913580247
153719.135802469,-0.59238,-0.41509,106825.87654321
153719.135802469,-0.59238,-0.356125,91342.888888889
153719.135802469,-0.59238,-0.297225,75933.9506172841
153719.135802469,-0.59238,-0.23852,60599.0617283953
153719.135802469,-0.59238,-0.17998,45338.2222222221
153719.135802469,-0.59238,-0.121525,30151.4320987653
153719.135802469,-0.59238,-0.06332,15038.6913580246
153719.135802469,-0.59238,-0.00577,0
153719.135802469,-0.59238,0.051905,-14964.6419753086
153719.135802469,-0.59238,0.109225,-29855.2345679011
153719.135802469,-0.59238,0.16629,-44671.7777777776
153719.135802469,-0.59238,0.22298,-59414.2716049385
153719.135802469,-0.59238,0.27935,-74082.7160493828
153719.135802469,-0.59238,0.33527,-88677.1111111112
153719.135802469,-0.59238,0.391,-103197.456790123
153719.135802469,-0.59238,0.44625,-117643.75308642
153719.135802469,-0.59238,0.50107,-132016
153719.135802469,-0.59238,0.555535,-146314.197530864
153719.135802469,-0.59238,0.609715,-160538.345679012
153719.135802469,-0.59238,0.66341,-174688.444444445
153719.135802469,-0.59238,0.716595,-188764.493827161
153719.135802469,-0.59238,0.769415,-202766.493827161
153719.135802469,-0.59238,0.82172,-216694.444444444
138014,-0.53326,-0.47421,122382.913580247
138014,-0.53326,-0.41509,106825.87654321
138014,-0.53326,-0.356125,91342.888888889
138014,-0.53326,-0.297225,75933.9506172841
138014,-0.53326,-0.23852,60599.0617283953
138014,-0.53326,-0.17998,45338.2222222221
138014,-0.53326,-0.121525,30151.4320987653
138014,-0.53326,-0.06332,15038.6913580246
138014,-0.53326,-0.00577,0
138014,-0.53326,0.051905,-14964.6419753086
138014,-0.53326,0.109225,-29855.2345679011
138014,-0.53326,0.16629,-44671.7777777776
138014,-0.53326,0.22298,-59414.2716049385
138014,-0.53326,0.27935,-74082.7160493828
138014,-0.53326,0.33527,-88677.1111111112
138014,-0.53326,0.391,-103197.456790123
138014,-0.53326,0.44625,-117643.75308642
138014,-0.53326,0.50107,-132016
138014,-0.53326,0.555535,-146314.197530864
138014,-0.53326,0.609715,-160538.345679012
138014,-0.53326,0.66341,-174688.444444445
138014,-0.53326,0.716595,-188764.493827161
138014,-0.53326,0.769415,-202766.493827161
138014,-0.53326,0.82172,-216694.444444444
122382.913580247,-0.47421,-0.41509,106825.87654321
122382.913580247,-0.47421,-0.356125,91342.888888889
122382.913580247,-0.47421,-0.297225,75933.9506172841
122382.913580247,-0.47421,-0.23852,60599.0617283953
122382.913580247,-0.47421,-0.17998,45338.2222222221
122382.913580247,-0.47421,-0.121525,30151.4320987653
122382.913580247,-0.47421,-0.06332,15038.6913580246
122382.913580247,-0.47421,-0.00577,0
122382.913580247,-0.47421,0.051905,-14964.6419753086
122382.913580247,-0.47421,0.109225,-29855.2345679011
122382.913580247,-0.47421,0.16629,-44671.7777777776
122382.913580247,-0.47421,0.22298,-59414.2716049385
122382.913580247,-0.47421,0.27935,-74082.7160493828
122382.913580247,-0.47421,0.33527,-88677.1111111112
122382.913580247,-0.47421,0.391,-103197.456790123
122382.913580247,-0.47421,0.44625,-117643.75308642
122382.913580247,-0.47421,0.50107,-132016
122382.913580247,-0.47421,0.555535,-146314.197530864
122382.913580247,-0.47421,0.609715,-160538.345679012
122382.913580247,-0.47421,0.66341,-174688.444444445
122382.913580247,-0.47421,0.716595,-188764.493827161
122382.913580247,-0.47421,0.769415,-202766.493827161
122382.913580247,-0.47421,0.82172,-216694.444444444
106825.87654321,-0.41509,-0.356125,91342.888888889
106825.87654321,-0.41509,-0.297225,75933.9506172841
106825.87654321,-0.41509,-0.23852,60599.0617283953
106825.87654321,-0.41509,-0.17998,45338.2222222221
106825.87654321,-0.41509,-0.121525,30151.4320987653
106825.87654321,-0.41509,-0.06332,15038.6913580246
106825.87654321,-0.41509,-0.00577,0
106825.87654321,-0.41509,0.051905,-14964.6419753086
106825.87654321,-0.41509,0.109225,-29855.2345679011
106825.87654321,-0.41509,0.16629,-44671.7777777776
106825.87654321,-0.41509,0.22298,-59414.2716049385
106825.87654321,-0.41509,0.27935,-74082.7160493828
106825.87654321,-0.41509,0.33527,-88677.1111111112
106825.87654321,-0.41509,0.391,-103197.456790123
106825.87654321,-0.41509,0.44625,-117643.75308642
106825.87654321,-0.41509,0.50107,-132016
106825.87654321,-0.41509,0.555535,-146314.197530864
106825.87654321,-0.41509,0.609715,-160538.345679012
106825.87654321,-0.41509,0.66341,-174688.444444445
106825.87654321,-0.41509,0.716595,-188764.493827161
106825.87654321,-0.41509,0.769415,-202766.493827161
106825.87654321,-0.41509,0.82172,-216694.444444444
91342.888888889,-0.356125,-0.297225,75933.9506172841
91342.888888889,-0.356125,-0.23852,60599.0617283953
91342.888888889,-0.356125,-0.17998,45338.2222222221
91342.888888889,-0.356125,-0.121525,30151.4320987653
91342.888888889,-0.356125,-0.06332,15038.6913580246
91342.888888889,-0.356125,-0.00577,0
91342.888888889,-0.356125,0.051905,-14964.6419753086
91342.888888889,-0.356125,0.109225,-29855.2345679011
91342.888888889,-0.356125,0.16629,-44671.7777777776
91342.888888889,-0.356125,0.22298,-59414.2716049385
91342.888888889,-0.356125,0.27935,-74082.7160493828
91342.888888889,-0.356125,0.33527,-88677.1111111112
91342.888888889,-0.356125,0.391,-103197.456790123
91342.888888889,-0.356125,0.44625,-117643.75308642
91342.888888889,-0.356125,0.50107,-132016
91342.888888889,-0.356125,0.555535,-146314.197530864
91342.888888889,-0.356125,0.609715,-160538.345679012
91342.888888889,-0.356125,0.66341,-174688.444444445
91342.888888889,-0.356125,0.716595,-188764.493827161
91342.888888889,-0.356125,0.769415,-202766.493827161
91342.888888889,-0.356125,0.82172,-216694.444444444
75933.9506172841,-0.297225,-0.23852,60599.0617283953
75933.9506172841,-0.297225,-0.17998,45338.2222222221
75933.9506172841,-0.297225,-0.121525,30151.4320987653
75933.9506172841,-0.297225,-0.06332,15038.6913580246
75933.9506172841,-0.297225,-0.00577,0
75933.9506172841,-0.297225,0.051905,-14964.6419753086
75933.9506172841,-0.297225,0.109225,-29855.2345679011
75933.9506172841,-0.297225,0.16629,-44671.7777777776
75933.9506172841,-0.297225,0.22298,-59414.2716049385
75933.9506172841,-0.297225,0.27935,-74082.7160493828
75933.9506172841,-0.297225,0.33527,-88677.1111111112
75933.9506172841,-0.297225,0.391,-103197.456790123
75933.9506172841,-0.297225,0.44625,-117643.75308642
75933.9506172841,-0.297225,0.50107,-132016
75933.9506172841,-0.297225,0.555535,-146314.197530864
75933.9506172841,-0.297225,0.609715,-160538.345679012
75933.9506172841,-0.297225,0.66341,-174688.444444445
75933.9506172841,-0.297225,0.716595,-188764.493827161
75933.9506172841,-0.297225,0.769415,-202766.493827161
75933.9506172841,-0.297225,0.82172,-216694.444444444
60599.0617283953,-0.23852,-0.17998,45338.2222222221
60599.0617283953,-0.23852,-0.121525,30151.4320987653
60599.0617283953,-0.23852,-0.06332,15038.6913580246
60599.0617283953,-0.23852,-0.00577,0
60599.0617283953,-0.23852,0.051905,-14964.6419753086
60599.0617283953,-0.23852,0.109225,-29855.2345679011
60599.0617283953,-0.23852,0.16629,-44671.7777777776
60599.0617283953,-0.23852,0.22298,-59414.2716049385
60599.0617283953,-0.23852,0.27935,-74082.7160493828
60599.0617283953,-0.23852,0.33527,-88677.1111111112
60599.0617283953,-0.23852,0.391,-103197.456790123
60599.0617283953,-0.23852,0.44625,-117643.75308642
60599.0617283953,-0.23852,0.50107,-132016
60599.0617283953,-0.23852,0.555535,-146314.197530864
60599.0617283953,-0.23852,0.609715,-160538.345679012
60599.0617283953,-0.23852,0.66341,-174688.444444445
60599.0617283953,-0.23852,0.716595,-188764.493827161
60599.0617283953,-0.23852,0.769415,-202766.493827161
60599.0617283953,-0.23852,0.82172,-216694.444444444
45338.2222222221,-0.17998,-0.121525,30151.4320987653
45338.2222222221,-0.17998,-0.06332,15038.6913580246
45338.2222222221,-0.17998,-0.00577,0
45338.2222222221,-0.17998,0.051905,-14964.6419753086
45338.2222222221,-0.17998,0.109225,-29855.2345679011
45338.2222222221,-0.17998,0.16629,-44671.7777777776
45338.2222222221,-0.17998,0.22298,-59414.2716049385
45338.2222222221,-0.17998,0.27935,-74082.7160493828
45338.2222222221,-0.17998,0.33527,-88677.1111111112
45338.2222222221,-0.17998,0.391,-103197.456790123
45338.2222222221,-0.17998,0.44625,-117643.75308642
45338.2222222221,-0.17998,0.50107,-132016
45338.2222222221,-0.17998,0.555535,-146314.197530864
45338.2222222221,-0.17998,0.609715,-160538.345679012
45338.2222222221,-0.17998,0.66341,-174688.444444445
45338.2222222221,-0.17998,0.716595,-188764.493827161
45338.2222222221,-0.17998,0.769415,-202766.493827161
45338.2222222221,-0.17998,0.82172,-216694.444444444
30151.4320987653,-0.121525,-0.06332,15038.6913580246
30151.4320987653,-0.121525,-0.00577,0
30151.4320987653,-0.121525,0.051905,-14964.6419753086
30151.4320987653,-0.121525,0.109225,-29855.2345679011
30151.4320987653,-0.121525,0.16629,-44671.7777777776
30151.4320987653,-0.121525,0.22298,-59414.2716049385
30151.4320987653,-0.121525,0.27935,-74082.7160493828
30151.4320987653,-0.121525,0.33527,-88677.1111111112
30151.4320987653,-0.121525,0.391,-103197.456790123
30151.4320987653,-0.121525,0.44625,-117643.75308642
30151.4320987653,-0.121525,0.50107,-132016
30151.4320987653,-0.121525,0.555535,-146314.197530864
30151.4320987653,-0.121525,0.609715,-160538.345679012
30151.4320987653,-0.121525,0.66341,-174688.444444445
30151.4320987653,-0.121525,0.716595,-188764.493827161
30151.4320987653,-0.121525,0.769415,-202766.493827161
30151.4320987653,-0.121525,0.82172,-216694.444444444
15038.6913580246,-0.06332,-0.00577,0
15038.6913580246,-0.06332,0.051905,-14964.6419753086
15038.6913580246,-0.06332,0.109225,-29855.2345679011
15038.6913580246,-0.06332,0.16629,-44671.7777777776
15038.6913580246,-0.06332,0.22298,-59414.2716049385
15038.6913580246,-0.06332,0.27935,-74082.7160493828
15038.6913580246,-0.06332,0.33527,-88677.1111111112
15038.6913580246,-0.06332,0.391,-103197.456790123
15038.6913580246,-0.06332,0.44625,-117643.75308642
15038.6913580246,-0.06332,0.50107,-132016
15038.6913580246,-0.06332,0.555535,-146314.197530864
15038.6913580246,-0.06332,0.609715,-160538.345679012
15038.6913580246,-0.06332,0.66341,-174688.444444445
15038.6913580246,-0.06332,0.716595,-188764.493827161
15038.6913580246,-0.06332,0.769415,-202766.493827161
15038.6913580246,-0.06332,0.82172,-216694.444444444
0,-0.00577,0.051905,-14964.6419753086
0,-0.00577,0.109225,-29855.2345679011
0,-0.00577,0.16629,-44671.7777777776
0,-0.00577,0.22298,-59414.2716049385
0,-0.00577,0.27935,-74082.7160493828
0,-0.00577,0.33527,-88677.1111111112
0,-0.00577,0.391,-103197.456790123
0,-0.00577,0.44625,-117643.75308642
0,-0.00577,0.50107,-132016
0,-0.00577,0.555535,-146314.197530864
0,-0.00577,0.609715,-160538.345679012
0,-0.00577,0.66341,-174688.444444445
0,-0.00577,0.716595,-188764.493827161
0,-0.00577,0.769415,-202766.493827161
0,-0.00577,0.82172,-216694.444444444
-14964.6419753086,0.051905,0.109225,-29855.2345679011
-14964.6419753086,0.051905,0.16629,-44671.7777777776
-14964.6419753086,0.051905,0.22298,-59414.2716049385
-14964.6419753086,0.051905,0.27935,-74082.7160493828
-14964.6419753086,0.051905,0.33527,-88677.1111111112
-14964.6419753086,0.051905,0.391,-103197.456790123
-14964.6419753086,0.051905,0.44625,-117643.75308642
-14964.6419753086,0.051905,0.50107,-132016
-14964.6419753086,0.051905,0.555535,-146314.197530864
-14964.6419753086,0.051905,0.609715,-160538.345679012
-14964.6419753086,0.051905,0.66341,-174688.444444445
-14964.6419753086,0.051905,0.716595,-188764.493827161
-14964.6419753086,0.051905,0.769415,-202766.493827161
-14964.6419753086,0.051905,0.82172,-216694.444444444
-29855.2345679011,0.109225,0.16629,-44671.7777777776
-29855.2345679011,0.109225,0.22298,-59414.2716049385
-29855.2345679011,0.109225,0.27935,-74082.7160493828
-29855.2345679011,0.109225,0.33527,-88677.1111111112
-29855.2345679011,0.109225,0.391,-103197.456790123
-29855.2345679011,0.109225,0.44625,-117643.75308642
-29855.2345679011,0.109225,0.50107,-132016
-29855.2345679011,0.109225,0.555535,-146314.197530864
-29855.2345679011,0.109225,0.609715,-160538.345679012
-29855.2345679011,0.109225,0.66341,-174688.444444445
-29855.2345679011,0.109225,0.716595,-188764.493827161
-29855.2345679011,0.109225,0.769415,-202766.493827161
-29855.2345679011,0.109225,0.82172,-216694.444444444
-44671.7777777776,0.16629,0.22298,-59414.2716049385
-44671.7777777776,0.16629,0.27935,-74082.7160493828
-44671.7777777776,0.16629,0.33527,-88677.1111111112
-44671.7777777776,0.16629,0.391,-103197.456790123
-44671.7777777776,0.16629,0.44625,-117643.75308642
-44671.7777777776,0.16629,0.50107,-132016
-44671.7777777776,0.16629,0.555535,-146314.197530864
-44671.7777777776,0.16629,0.609715,-160538.345679012
-44671.7777777776,0.16629,0.66341,-174688.444444445
-44671.7777777776,0.16629,0.716595,-188764.493827161
-44671.7777777776,0.16629,0.769415,-202766.493827161
-44671.7777777776,0.16629,0.82172,-216694.444444444
-59414.2716049385,0.22298,0.27935,-74082.7160493828
-59414.2716049385,0.22298,0.33527,-88677.1111111112
